Wyckoff pos.|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|4c(2/m)|4c(2/m)|4c(2/m)|4c(2/m)|4d(222)|4d(222)|4d(222)|4d(222)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2a(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|2b(4/m)|4c(2/m)|4c(2/m)|4c(2/m)|4c(2/m)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|¹Eg↑G(2)|¹Eᵤ↑G(2)|²Eg↑G(2)|²Eᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|¹Eg↑G(2)|¹Eᵤ↑G(2)|²Eg↑G(2)|²Eᵤ↑G(2)|Ag↑G(4)|Aᵤ↑G(4)|Bg↑G(4)|Bᵤ↑G(4)|A₁↑G(4)|B₁↑G(4)|B₂↑G(4)|B₃↑G(4)|¹E₁gˢ↑G(2)|¹E₁ᵤˢ↑G(2)|¹E₂gˢ↑G(2)|¹E₂ᵤˢ↑G(2)|²E₁gˢ↑G(2)|²E₁ᵤˢ↑G(2)|²E₂gˢ↑G(2)|²E₂ᵤˢ↑G(2)|¹E₁gˢ↑G(2)|¹E₁ᵤˢ↑G(2)|¹E₂gˢ↑G(2)|¹E₂ᵤˢ↑G(2)|²E₁gˢ↑G(2)|²E₁ᵤˢ↑G(2)|²E₂gˢ↑G(2)|²E₂ᵤˢ↑G(2)|¹Egˢ↑G(4)|¹Eᵤˢ↑G(4)|²Egˢ↑G(4)|²Eᵤˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|true|true|true|true|false|false|true|true|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|true|true|true|true
A:(1/2,1/2,1/2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₃(2)|A₃(2)|A₄(2)|A₄(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₃(2)|A₃(2)|A₄(2)|A₄(2)|A₃(2)⊕A₄(2)|A₃(2)⊕A₄(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₃(2)⊕A₄(2)|A₃(2)⊕A₄(2)|A₁(2)⊕A₂(2)|A₁(2)⊕A₂(2)|A₈ˢ(2)|A₅ˢ(2)|A₇ˢ(2)|A₆ˢ(2)|A₆ˢ(2)|A₇ˢ(2)|A₅ˢ(2)|A₈ˢ(2)|A₅ˢ(2)|A₈ˢ(2)|A₆ˢ(2)|A₇ˢ(2)|A₇ˢ(2)|A₆ˢ(2)|A₈ˢ(2)|A₅ˢ(2)|A₇ˢ(2)⊕A₈ˢ(2)|A₅ˢ(2)⊕A₆ˢ(2)|A₅ˢ(2)⊕A₆ˢ(2)|A₇ˢ(2)⊕A₈ˢ(2)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₅⁺(2)|Γ₅⁻(2)|Γ₅⁺(2)|Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₃⁺(1)|Γ₁⁻(1)⊕Γ₃⁻(1)|Γ₂⁺(1)⊕Γ₄⁺(1)|Γ₂⁻(1)⊕Γ₄⁻(1)|Γ₅⁺(2)|Γ₅⁻(2)|Γ₅⁺(2)|Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|2Γ₅⁺(2)|2Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)⊕Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₇ˢ(2)|Γ₉ˢ(2)|Γ₆ˢ(2)|Γ₈ˢ(2)|Γ₇ˢ(2)|Γ₉ˢ(2)|Γ₆ˢ(2)|Γ₈ˢ(2)|Γ₇ˢ(2)|Γ₉ˢ(2)|Γ₆ˢ(2)|Γ₈ˢ(2)|Γ₇ˢ(2)|Γ₉ˢ(2)|Γ₆ˢ(2)|Γ₈ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)
M:(1/2,1/2,0)|M₅⁺(2)|M₅⁻(2)|M₅⁺(2)|M₅⁻(2)|M₂⁺(1)⊕M₄⁺(1)|M₂⁻(1)⊕M₄⁻(1)|M₁⁺(1)⊕M₃⁺(1)|M₁⁻(1)⊕M₃⁻(1)|M₅⁺(2)|M₅⁻(2)|M₅⁺(2)|M₅⁻(2)|M₂⁺(1)⊕M₄⁺(1)|M₂⁻(1)⊕M₄⁻(1)|M₁⁺(1)⊕M₃⁺(1)|M₁⁻(1)⊕M₃⁻(1)|M₁⁻(1)⊕M₂⁻(1)⊕M₃⁻(1)⊕M₄⁻(1)|M₁⁺(1)⊕M₂⁺(1)⊕M₃⁺(1)⊕M₄⁺(1)|2M₅⁻(2)|2M₅⁺(2)|M₂⁺(1)⊕M₂⁻(1)⊕M₃⁺(1)⊕M₃⁻(1)|M₁⁺(1)⊕M₁⁻(1)⊕M₄⁺(1)⊕M₄⁻(1)|M₅⁺(2)⊕M₅⁻(2)|M₅⁺(2)⊕M₅⁻(2)|M₆ˢ(2)|M₈ˢ(2)|M₇ˢ(2)|M₉ˢ(2)|M₇ˢ(2)|M₉ˢ(2)|M₆ˢ(2)|M₈ˢ(2)|M₆ˢ(2)|M₈ˢ(2)|M₇ˢ(2)|M₉ˢ(2)|M₇ˢ(2)|M₉ˢ(2)|M₆ˢ(2)|M₈ˢ(2)|M₈ˢ(2)⊕M₉ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)|M₈ˢ(2)⊕M₉ˢ(2)|M₆ˢ(2)⊕M₇ˢ(2)
Z:(0,0,1/2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₃(2)|Z₄(2)|Z₄(2)|Z₃(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₄(2)|Z₃(2)|Z₃(2)|Z₄(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₃(2)⊕Z₄(2)|Z₃(2)⊕Z₄(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₃(2)⊕Z₄(2)|Z₃(2)⊕Z₄(2)|Z₈ˢ(2)|Z₆ˢ(2)|Z₇ˢ(2)|Z₅ˢ(2)|Z₆ˢ(2)|Z₈ˢ(2)|Z₅ˢ(2)|Z₇ˢ(2)|Z₆ˢ(2)|Z₈ˢ(2)|Z₅ˢ(2)|Z₇ˢ(2)|Z₈ˢ(2)|Z₆ˢ(2)|Z₇ˢ(2)|Z₅ˢ(2)|Z₇ˢ(2)⊕Z₈ˢ(2)|Z₅ˢ(2)⊕Z₆ˢ(2)|Z₅ˢ(2)⊕Z₆ˢ(2)|Z₇ˢ(2)⊕Z₈ˢ(2)
R:(0,1/2,1/2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁻(2)|R₁⁺(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₁⁺(2)⊕R₁⁻(2)|R₃ˢ(1)⊕R₅ˢ(1)|R₇ˢ(1)⊕R₉ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₇ˢ(1)⊕R₉ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)|R₆ˢ(1)⊕R₈ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)|R₆ˢ(1)⊕R₈ˢ(1)|R₇ˢ(1)⊕R₉ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₇ˢ(1)⊕R₉ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₆ˢ(1)⊕R₈ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)|R₆ˢ(1)⊕R₈ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)⊕R₆ˢ(1)⊕R₈ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)⊕R₇ˢ(1)⊕R₉ˢ(1)|R₂ˢ(1)⊕R₄ˢ(1)⊕R₇ˢ(1)⊕R₉ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)⊕R₆ˢ(1)⊕R₈ˢ(1)
X:(0,1/2,0)|X₂(2)|X₁(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)|X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₁(2)|X₂(2)|2X₂(2)|2X₁(2)|2X₁(2)|2X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₄ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₄ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₃ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₅(2)|Λ₅(2)|Λ₅(2)|Λ₅(2)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₅(2)|Λ₅(2)|Λ₅(2)|Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|2Λ₅(2)|Λ₇ˢ(2)|Λ₇ˢ(2)|Λ₆ˢ(2)|Λ₆ˢ(2)|Λ₇ˢ(2)|Λ₇ˢ(2)|Λ₆ˢ(2)|Λ₆ˢ(2)|Λ₇ˢ(2)|Λ₇ˢ(2)|Λ₆ˢ(2)|Λ₆ˢ(2)|Λ₇ˢ(2)|Λ₇ˢ(2)|Λ₆ˢ(2)|Λ₆ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)
