Wyckoff pos.|2a(-42m)|2a(-42m)|2a(-42m)|2a(-42m)|2a(-42m)|2b(-42m)|2b(-42m)|2b(-42m)|2b(-42m)|2b(-42m)|4c(222)|4c(222)|4c(222)|4c(222)|4d(222)|4d(222)|4d(222)|4d(222)|4e(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|2a(-42m)|2a(-42m)|2b(-42m)|2b(-42m)|4e(2/m)|4e(2/m)|4e(2/m)|4e(2/m)|4f(2/m)|4f(2/m)|4f(2/m)|4f(2/m)
Band-Rep.|A₁↑G(2)|A₂↑G(2)|B₁↑G(2)|B₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|B₁↑G(2)|B₂↑G(2)|E↑G(4)|A↑G(4)|B₁↑G(4)|B₂↑G(4)|B₃↑G(4)|A₁↑G(4)|B₁↑G(4)|B₂↑G(4)|B₃↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Bg↑G(4)|Bᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Bg↑G(4)|Bᵤ↑G(4)|E₁ˢ↑G(4)|E₂ˢ↑G(4)|E₁ˢ↑G(4)|E₂ˢ↑G(4)|¹Egˢ↑G(4)|¹Eᵤˢ↑G(4)|²Egˢ↑G(4)|²Eᵤˢ↑G(4)|¹Egˢ↑G(4)|¹Eᵤˢ↑G(4)|²Egˢ↑G(4)|²Eᵤˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁⁺(1)⊕A₂⁻(1)|A₃⁺(1)⊕A₄⁻(1)|A₁⁻(1)⊕A₂⁺(1)|A₃⁻(1)⊕A₄⁺(1)|A₅⁺(2)⊕A₅⁻(2)|A₃⁻(1)⊕A₄⁺(1)|A₁⁻(1)⊕A₂⁺(1)|A₃⁺(1)⊕A₄⁻(1)|A₁⁺(1)⊕A₂⁻(1)|A₅⁺(2)⊕A₅⁻(2)|A₅⁺(2)⊕A₅⁻(2)|A₅⁺(2)⊕A₅⁻(2)|A₁⁺(1)⊕A₁⁻(1)⊕A₂⁺(1)⊕A₂⁻(1)|A₃⁺(1)⊕A₃⁻(1)⊕A₄⁺(1)⊕A₄⁻(1)|A₅⁺(2)⊕A₅⁻(2)|A₅⁺(2)⊕A₅⁻(2)|A₁⁺(1)⊕A₁⁻(1)⊕A₄⁺(1)⊕A₄⁻(1)|A₂⁺(1)⊕A₂⁻(1)⊕A₃⁺(1)⊕A₃⁻(1)|A₁⁺(1)⊕A₄⁺(1)⊕A₅⁺(2)|A₁⁻(1)⊕A₄⁻(1)⊕A₅⁻(2)|A₂⁺(1)⊕A₃⁺(1)⊕A₅⁺(2)|A₂⁻(1)⊕A₃⁻(1)⊕A₅⁻(2)|A₂⁻(1)⊕A₃⁻(1)⊕A₅⁻(2)|A₂⁺(1)⊕A₃⁺(1)⊕A₅⁺(2)|A₁⁻(1)⊕A₄⁻(1)⊕A₅⁻(2)|A₁⁺(1)⊕A₄⁺(1)⊕A₅⁺(2)|A₇ˢ(2)⊕A₈ˢ(2)|A₆ˢ(2)⊕A₉ˢ(2)|A₆ˢ(2)⊕A₉ˢ(2)|A₇ˢ(2)⊕A₈ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₆ˢ(2)⊕A₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₆ˢ(2)⊕A₇ˢ(2)|A₆ˢ(2)⊕A₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₆ˢ(2)⊕A₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₃⁻(1)⊕Γ₄⁺(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₃⁻(1)⊕Γ₄⁺(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)⊕Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₄⁺(1)⊕Γ₅⁺(2)|Γ₁⁻(1)⊕Γ₄⁻(1)⊕Γ₅⁻(2)|Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₅⁺(2)|Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₄⁺(1)⊕Γ₅⁺(2)|Γ₁⁻(1)⊕Γ₄⁻(1)⊕Γ₅⁻(2)|Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₅⁺(2)|Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₅⁻(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)|Γ₆ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)|Γ₆ˢ(2)⊕Γ₉ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)
M:(1/2,1/2,0)|M₁(2)|M₂(2)|M₂(2)|M₁(2)|M₃(2)⊕M₄(2)|M₁(2)|M₂(2)|M₂(2)|M₁(2)|M₃(2)⊕M₄(2)|M₃(2)⊕M₄(2)|M₃(2)⊕M₄(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|2M₄(2)|2M₃(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₂(2)|M₁(2)⊕M₄(2)|M₂(2)⊕M₄(2)|M₂(2)⊕M₃(2)|M₁(2)⊕M₃(2)|M₁(2)⊕M₄(2)|M₂(2)⊕M₄(2)|M₂(2)⊕M₃(2)|M₁(2)⊕M₃(2)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)
Z:(0,0,1/2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₃(2)⊕Z₄(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₃(2)⊕Z₄(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₃(2)⊕Z₄(2)|Z₃(2)⊕Z₄(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Z₄(2)|2Z₃(2)|Z₁(2)⊕Z₄(2)|Z₂(2)⊕Z₄(2)|Z₂(2)⊕Z₃(2)|Z₁(2)⊕Z₃(2)|Z₁(2)⊕Z₃(2)|Z₂(2)⊕Z₃(2)|Z₂(2)⊕Z₄(2)|Z₁(2)⊕Z₄(2)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)|Z₅ˢ(4)
R:(0,1/2,1/2)|R₁(2)|R₂(2)|R₁(2)|R₂(2)|R₁(2)⊕R₂(2)|R₂(2)|R₁(2)|R₂(2)|R₁(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|2R₁(2)|2R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)|R₃ˢ(2)⊕R₄ˢ(2)
X:(0,1/2,0)|X₁(2)|X₂(2)|X₁(2)|X₂(2)|X₁(2)⊕X₂(2)|X₁(2)|X₂(2)|X₁(2)|X₂(2)|X₁(2)⊕X₂(2)|2X₁(2)|2X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)|X₃ˢ(2)⊕X₄ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|2Λ₅(2)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|2Λ₅(2)|Λ₁(1)⊕Λ₃(1)⊕Λ₅(2)|Λ₂(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₂(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₃(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₃(1)⊕Λ₅(2)|Λ₂(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₂(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₃(1)⊕Λ₅(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)
