Wyckoff pos.|1a(-4m2)|1a(-4m2)|1a(-4m2)|1a(-4m2)|1a(-4m2)|1b(-4m2)|1b(-4m2)|1b(-4m2)|1b(-4m2)|1b(-4m2)|1c(-4m2)|1c(-4m2)|1c(-4m2)|1c(-4m2)|1c(-4m2)|1d(-4m2)|1d(-4m2)|1d(-4m2)|1d(-4m2)|1d(-4m2)|2g(mm2)|2g(mm2)|2g(mm2)|2g(mm2)|1a(-4m2)|1a(-4m2)|1b(-4m2)|1b(-4m2)|1c(-4m2)|1c(-4m2)|1d(-4m2)|1d(-4m2)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E↑G(2)|A₁↑G(2)|A₂↑G(2)|B₁↑G(2)|B₂↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁(1)|A₄(1)|A₂(1)|A₃(1)|A₅(2)|A₄(1)|A₁(1)|A₃(1)|A₂(1)|A₅(2)|A₃(1)|A₂(1)|A₄(1)|A₁(1)|A₅(2)|A₂(1)|A₃(1)|A₁(1)|A₄(1)|A₅(2)|A₅(2)|A₅(2)|A₃(1)⊕A₄(1)|A₁(1)⊕A₂(1)|A₇ˢ(2)|A₆ˢ(2)|A₆ˢ(2)|A₇ˢ(2)|A₇ˢ(2)|A₆ˢ(2)|A₆ˢ(2)|A₇ˢ(2)
Γ:(0,0,0)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)|Γ₄(1)|Γ₂(1)|Γ₃(1)|Γ₅(2)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₅(2)|Γ₅(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)|Γ₇ˢ(2)|Γ₆ˢ(2)
M:(1/2,1/2,0)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₄(1)|M₁(1)|M₃(1)|M₂(1)|M₅(2)|M₄(1)|M₁(1)|M₃(1)|M₂(1)|M₅(2)|M₁(1)|M₄(1)|M₂(1)|M₃(1)|M₅(2)|M₅(2)|M₅(2)|M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)|M₇ˢ(2)|M₆ˢ(2)|M₆ˢ(2)|M₇ˢ(2)|M₆ˢ(2)|M₇ˢ(2)|M₇ˢ(2)|M₆ˢ(2)
Z:(0,0,1/2)|Z₁(1)|Z₄(1)|Z₂(1)|Z₃(1)|Z₅(2)|Z₁(1)|Z₄(1)|Z₂(1)|Z₃(1)|Z₅(2)|Z₂(1)|Z₃(1)|Z₁(1)|Z₄(1)|Z₅(2)|Z₂(1)|Z₃(1)|Z₁(1)|Z₄(1)|Z₅(2)|Z₁(1)⊕Z₂(1)|Z₃(1)⊕Z₄(1)|Z₅(2)|Z₅(2)|Z₇ˢ(2)|Z₆ˢ(2)|Z₇ˢ(2)|Z₆ˢ(2)|Z₆ˢ(2)|Z₇ˢ(2)|Z₆ˢ(2)|Z₇ˢ(2)
R:(0,1/2,1/2)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₃(1)⊕R₄(1)|R₃(1)|R₄(1)|R₃(1)|R₄(1)|R₁(1)⊕R₂(1)|R₃(1)|R₄(1)|R₃(1)|R₄(1)|R₁(1)⊕R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₃(1)⊕R₄(1)|R₁(1)⊕R₃(1)|R₂(1)⊕R₄(1)|R₂(1)⊕R₃(1)|R₁(1)⊕R₄(1)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)|R₅ˢ(2)
X:(0,1/2,0)|X₁(1)|X₂(1)|X₁(1)|X₂(1)|X₃(1)⊕X₄(1)|X₃(1)|X₄(1)|X₃(1)|X₄(1)|X₁(1)⊕X₂(1)|X₃(1)|X₄(1)|X₃(1)|X₄(1)|X₁(1)⊕X₂(1)|X₁(1)|X₂(1)|X₁(1)|X₂(1)|X₃(1)⊕X₄(1)|X₁(1)⊕X₃(1)|X₂(1)⊕X₄(1)|X₂(1)⊕X₃(1)|X₁(1)⊕X₄(1)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)|X₅ˢ(2)
Λ:(0,0,w)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₃(1)⊕Λ₄(1)|2Λ₁(1)|2Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)|Λ₅ˢ(2)
V:(1/2,1/2,w)|V₁(1)|V₂(1)|V₁(1)|V₂(1)|V₃(1)⊕V₄(1)|V₂(1)|V₁(1)|V₂(1)|V₁(1)|V₃(1)⊕V₄(1)|V₂(1)|V₁(1)|V₂(1)|V₁(1)|V₃(1)⊕V₄(1)|V₁(1)|V₂(1)|V₁(1)|V₂(1)|V₃(1)⊕V₄(1)|V₃(1)⊕V₄(1)|V₃(1)⊕V₄(1)|2V₂(1)|2V₁(1)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)|V₅ˢ(2)
W:(0,1/2,w)|W₁(1)|W₂(1)|W₁(1)|W₂(1)|W₃(1)⊕W₄(1)|W₃(1)|W₄(1)|W₃(1)|W₄(1)|W₁(1)⊕W₂(1)|W₃(1)|W₄(1)|W₃(1)|W₄(1)|W₁(1)⊕W₂(1)|W₁(1)|W₂(1)|W₁(1)|W₂(1)|W₃(1)⊕W₄(1)|W₁(1)⊕W₃(1)|W₂(1)⊕W₄(1)|W₂(1)⊕W₃(1)|W₁(1)⊕W₄(1)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)
B:(0,v,w)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)|2B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)|2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)
