Wyckoff pos.|1a(622)|1a(622)|1a(622)|1a(622)|1a(622)|1a(622)|1b(622)|1b(622)|1b(622)|1b(622)|1b(622)|1b(622)|2c(32)|2c(32)|2c(32)|2d(32)|2d(32)|2d(32)|3f(222)|3f(222)|3f(222)|3f(222)|3g(222)|3g(222)|3g(222)|3g(222)|1a(622)|1a(622)|1a(622)|1b(622)|1b(622)|1b(622)|2c(32)|2c(32)|2c(32)|2d(32)|2d(32)|2d(32)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E₁↑G(2)|E₂↑G(2)|A₁↑G(1)|A₂↑G(1)|B₁↑G(1)|B₂↑G(1)|E₁↑G(2)|E₂↑G(2)|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|E↑G(4)|A₁↑G(3)|B₁↑G(3)|B₂↑G(3)|B₃↑G(3)|A₁↑G(3)|B₁↑G(3)|B₂↑G(3)|B₃↑G(3)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₃ˢ↑G(2)|E₁ˢ↑G(2)|E₂ˢ↑G(2)|E₃ˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|E₁ˢ↑G(4)|¹Eˢ↑G(2)|²Eˢ↑G(2)|E₁ˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|true|false|false|true|true|true|true|true|true|true|true|true|false|false|false|false|false|false|false|false|true|false|false|true
A:(0,0,1/2)|A₁(1)|A₂(1)|A₄(1)|A₃(1)|A₆(2)|A₅(2)|A₂(1)|A₁(1)|A₃(1)|A₄(1)|A₆(2)|A₅(2)|A₁(1)⊕A₄(1)|A₂(1)⊕A₃(1)|A₅(2)⊕A₆(2)|A₂(1)⊕A₃(1)|A₁(1)⊕A₄(1)|A₅(2)⊕A₆(2)|A₁(1)⊕A₅(2)|A₂(1)⊕A₅(2)|A₄(1)⊕A₆(2)|A₃(1)⊕A₆(2)|A₂(1)⊕A₅(2)|A₁(1)⊕A₅(2)|A₃(1)⊕A₆(2)|A₄(1)⊕A₆(2)|A₉ˢ(2)|A₈ˢ(2)|A₇ˢ(2)|A₉ˢ(2)|A₈ˢ(2)|A₇ˢ(2)|A₇ˢ(2)|A₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)|A₇ˢ(2)|A₇ˢ(2)|A₈ˢ(2)⊕A₉ˢ(2)
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₆(2)|Γ₅(2)|Γ₁(1)|Γ₂(1)|Γ₄(1)|Γ₃(1)|Γ₆(2)|Γ₅(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)|Γ₂(1)⊕Γ₃(1)|Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₅(2)|Γ₂(1)⊕Γ₅(2)|Γ₄(1)⊕Γ₆(2)|Γ₃(1)⊕Γ₆(2)|Γ₁(1)⊕Γ₅(2)|Γ₂(1)⊕Γ₅(2)|Γ₄(1)⊕Γ₆(2)|Γ₃(1)⊕Γ₆(2)|Γ₉ˢ(2)|Γ₈ˢ(2)|Γ₇ˢ(2)|Γ₉ˢ(2)|Γ₈ˢ(2)|Γ₇ˢ(2)|Γ₇ˢ(2)|Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)|Γ₇ˢ(2)|Γ₈ˢ(2)⊕Γ₉ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)|H₂(1)|H₂(1)|H₁(1)|H₃(2)|H₃(2)|H₂(1)|H₁(1)|H₁(1)|H₂(1)|H₃(2)|H₃(2)|H₃(2)|H₃(2)|H₁(1)⊕H₂(1)⊕H₃(2)|H₃(2)|H₃(2)|H₁(1)⊕H₂(1)⊕H₃(2)|H₁(1)⊕H₃(2)|H₂(1)⊕H₃(2)|H₂(1)⊕H₃(2)|H₁(1)⊕H₃(2)|H₂(1)⊕H₃(2)|H₁(1)⊕H₃(2)|H₁(1)⊕H₃(2)|H₂(1)⊕H₃(2)|H₆ˢ(2)|H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)|H₆ˢ(2)|H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)|H₆ˢ(2)|H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(2)|H₆ˢ(2)|H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕H₆ˢ(2)
K:(1/3,1/3,0)|K₁(1)|K₂(1)|K₂(1)|K₁(1)|K₃(2)|K₃(2)|K₁(1)|K₂(1)|K₂(1)|K₁(1)|K₃(2)|K₃(2)|K₃(2)|K₃(2)|K₁(1)⊕K₂(1)⊕K₃(2)|K₃(2)|K₃(2)|K₁(1)⊕K₂(1)⊕K₃(2)|K₁(1)⊕K₃(2)|K₂(1)⊕K₃(2)|K₂(1)⊕K₃(2)|K₁(1)⊕K₃(2)|K₁(1)⊕K₃(2)|K₂(1)⊕K₃(2)|K₂(1)⊕K₃(2)|K₁(1)⊕K₃(2)|K₆ˢ(2)|K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)|K₆ˢ(2)|K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)|K₆ˢ(2)|K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(2)|K₆ˢ(2)|K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕K₆ˢ(2)
L:(1/2,0,1/2)|L₁(1)|L₂(1)|L₄(1)|L₃(1)|L₃(1)⊕L₄(1)|L₁(1)⊕L₂(1)|L₂(1)|L₁(1)|L₃(1)|L₄(1)|L₃(1)⊕L₄(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₄(1)|L₂(1)⊕L₃(1)|L₁(1)⊕L₂(1)⊕L₃(1)⊕L₄(1)|L₂(1)⊕L₃(1)|L₁(1)⊕L₄(1)|L₁(1)⊕L₂(1)⊕L₃(1)⊕L₄(1)|L₁(1)⊕L₃(1)⊕L₄(1)|L₂(1)⊕L₃(1)⊕L₄(1)|L₁(1)⊕L₂(1)⊕L₄(1)|L₁(1)⊕L₂(1)⊕L₃(1)|L₂(1)⊕L₃(1)⊕L₄(1)|L₁(1)⊕L₃(1)⊕L₄(1)|L₁(1)⊕L₂(1)⊕L₃(1)|L₁(1)⊕L₂(1)⊕L₄(1)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|2L₅ˢ(2)|L₅ˢ(2)|L₅ˢ(2)|2L₅ˢ(2)
M:(1/2,0,0)|M₁(1)|M₂(1)|M₄(1)|M₃(1)|M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)|M₁(1)|M₂(1)|M₄(1)|M₃(1)|M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₄(1)|M₂(1)⊕M₃(1)|M₁(1)⊕M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₃(1)⊕M₄(1)|M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)⊕M₄(1)|M₁(1)⊕M₂(1)⊕M₃(1)|M₁(1)⊕M₃(1)⊕M₄(1)|M₂(1)⊕M₃(1)⊕M₄(1)|M₁(1)⊕M₂(1)⊕M₄(1)|M₁(1)⊕M₂(1)⊕M₃(1)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|2M₅ˢ(2)|M₅ˢ(2)|M₅ˢ(2)|2M₅ˢ(2)
Δ:(0,0,w)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₄(1)⊕Δ₆(1)|Δ₃(1)⊕Δ₅(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₄(1)⊕Δ₆(1)|Δ₃(1)⊕Δ₅(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)⊕Δ₅(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₁(1)⊕Δ₃(1)⊕Δ₅(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₂(1)⊕Δ₄(1)⊕Δ₆(1)|Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)|Δ₉ˢ(1)⊕Δ₁₂ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)|Δ₉ˢ(1)⊕Δ₁₂ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₇ˢ(1)⊕Δ₈ˢ(1)|Δ₉ˢ(1)⊕Δ₁₀ˢ(1)⊕Δ₁₁ˢ(1)⊕Δ₁₂ˢ(1)
