Wyckoff pos.|1d(mm2)|1d(mm2)|1d(mm2)|1d(mm2)|1c(mm2)|1c(mm2)|1c(mm2)|1c(mm2)|1b(mm2)|1b(mm2)|1b(mm2)|1b(mm2)|1a(mm2)|1a(mm2)|1a(mm2)|1a(mm2)
Band-Rep.|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)|A₁↑G(1)|A₂↑G(1)|B₂↑G(1)|B₁↑G(1)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Y:(0.0,0.5)|Y₄|Y₃|Y₁|Y₂|Y₁|Y₂|Y₄|Y₃|Y₄|Y₃|Y₁|Y₂|Y₁|Y₂|Y₄|Y₃
S:(0.5,0.5)|S₂|S₁|S₃|S₄|S₃|S₄|S₂|S₁|S₄|S₃|S₁|S₂|S₁|S₂|S₄|S₃
X:(0.5,0.0)|X₃|X₄|X₂|X₁|X₃|X₄|X₂|X₁|X₁|X₂|X₄|X₃|X₁|X₂|X₄|X₃
Γ:(0.0,0.0)|Γ₁|Γ₂|Γ₄|Γ₃|Γ₁|Γ₂|Γ₄|Γ₃|Γ₁|Γ₂|Γ₄|Γ₃|Γ₁|Γ₂|Γ₄|Γ₃
