Wyckoff pos.|2a(3)|2a(3)|2b(3)|2b(3)|2c(3)|2c(3)|2a(3)|2a(3)|2b(3)|2b(3)|2c(3)|2c(3)
Band-Rep.|A₁↑G(2)|¹E²E↑G(4)|A₁↑G(2)|¹E²E↑G(4)|A₁↑G(2)|¹E²E↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)|¹Eˢ²Eˢ↑G(4)|EˢEˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁A₂(2)|A₃A₃(4)|A₁A₂(2)|A₃A₃(4)|A₁A₂(2)|A₃A₃(4)|A₆ˢA₆ˢ(4)|A₄ˢA₄ˢ(2)⊕A₅ˢA₅ˢ(2)|A₆ˢA₆ˢ(4)|A₄ˢA₄ˢ(2)⊕A₅ˢA₅ˢ(2)|A₆ˢA₆ˢ(4)|A₄ˢA₄ˢ(2)⊕A₅ˢA₅ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|Γ₁(1)⊕Γ₂(1)|2Γ₃(2)|2Γ₆ˢ(2)|2Γ₄ˢΓ₅ˢ(2)|2Γ₆ˢ(2)|2Γ₄ˢΓ₅ˢ(2)|2Γ₆ˢ(2)|2Γ₄ˢΓ₅ˢ(2)
H:(1/3,1/3,1/2)|H₁H₁(2)|H₂H₂(2)⊕H₃H₃(2)|H₂H₂(2)|H₁H₁(2)⊕H₃H₃(2)|H₃H₃(2)|H₁H₁(2)⊕H₂H₂(2)|H₅ˢH₅ˢ(2)⊕H₆ˢH₆ˢ(2)|2H₄ˢH₄ˢ(2)|H₄ˢH₄ˢ(2)⊕H₆ˢH₆ˢ(2)|2H₅ˢH₅ˢ(2)|H₄ˢH₄ˢ(2)⊕H₅ˢH₅ˢ(2)|2H₆ˢH₆ˢ(2)
K:(1/3,1/3,0)|2K₁(1)|2K₂(1)⊕2K₃(1)|2K₂(1)|2K₁(1)⊕2K₃(1)|2K₃(1)|2K₁(1)⊕2K₂(1)|2K₅ˢ(1)⊕2K₆ˢ(1)|4K₄ˢ(1)|2K₄ˢ(1)⊕2K₆ˢ(1)|4K₅ˢ(1)|2K₄ˢ(1)⊕2K₅ˢ(1)|4K₆ˢ(1)
L:(1/2,0,1/2)|L₁L₂(2)|2L₁L₂(2)|L₁L₂(2)|2L₁L₂(2)|L₁L₂(2)|2L₁L₂(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)
M:(1/2,0,0)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)
