Wyckoff pos.|2a(-4)|2a(-4)|2a(-4)|2b(-4)|2b(-4)|2b(-4)|2c(-4)|2c(-4)|2c(-4)|2d(-4)|2d(-4)|2d(-4)|2a(-4)|2a(-4)|2b(-4)|2b(-4)|2c(-4)|2c(-4)|2d(-4)|2d(-4)
Band-Rep.|A↑G(1)|B↑G(1)|¹E²E↑G(2)|A↑G(1)|B↑G(1)|¹E²E↑G(2)|A↑G(1)|B↑G(1)|¹E²E↑G(2)|A↑G(1)|B↑G(1)|¹E²E↑G(2)|¹E₁ˢ²E₁ˢ↑G(2)|¹E₂ˢ²E₂ˢ↑G(2)|¹E₁ˢ²E₁ˢ↑G(2)|¹E₂ˢ²E₂ˢ↑G(2)|¹E₁ˢ²E₁ˢ↑G(2)|¹E₂ˢ²E₂ˢ↑G(2)|¹E₁ˢ²E₁ˢ↑G(2)|¹E₂ˢ²E₂ˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₃Γ₄(2)|Γ₁(1)|Γ₂(1)|Γ₃Γ₄(2)|Γ₁(1)|Γ₂(1)|Γ₃Γ₄(2)|Γ₁(1)|Γ₂(1)|Γ₃Γ₄(2)|Γ₆ˢΓ₈ˢ(2)|Γ₅ˢΓ₇ˢ(2)|Γ₆ˢΓ₈ˢ(2)|Γ₅ˢΓ₇ˢ(2)|Γ₆ˢΓ₈ˢ(2)|Γ₅ˢΓ₇ˢ(2)|Γ₆ˢΓ₈ˢ(2)|Γ₅ˢΓ₇ˢ(2)
M:(1,1,1)|M₁(1)|M₂(1)|M₃M₄(2)|M₁(1)|M₂(1)|M₃M₄(2)|M₂(1)|M₁(1)|M₃M₄(2)|M₂(1)|M₁(1)|M₃M₄(2)|M₆ˢM₈ˢ(2)|M₅ˢM₇ˢ(2)|M₆ˢM₈ˢ(2)|M₅ˢM₇ˢ(2)|M₅ˢM₇ˢ(2)|M₆ˢM₈ˢ(2)|M₅ˢM₇ˢ(2)|M₆ˢM₈ˢ(2)
P:(1/2,1/2,1/2)|P₁(1)|P₂(1)|P₃(1)⊕P₄(1)|P₂(1)|P₁(1)|P₃(1)⊕P₄(1)|P₄(1)|P₃(1)|P₁(1)⊕P₂(1)|P₃(1)|P₄(1)|P₁(1)⊕P₂(1)|P₆ˢ(1)⊕P₈ˢ(1)|P₅ˢ(1)⊕P₇ˢ(1)|P₅ˢ(1)⊕P₇ˢ(1)|P₆ˢ(1)⊕P₈ˢ(1)|P₆ˢ(1)⊕P₇ˢ(1)|P₅ˢ(1)⊕P₈ˢ(1)|P₅ˢ(1)⊕P₈ˢ(1)|P₆ˢ(1)⊕P₇ˢ(1)
PA:(-1/2,-1/2,-1/2)|PA₁(1)|PA₂(1)|PA₃(1)⊕PA₄(1)|PA₂(1)|PA₁(1)|PA₃(1)⊕PA₄(1)|PA₄(1)|PA₃(1)|PA₁(1)⊕PA₂(1)|PA₃(1)|PA₄(1)|PA₁(1)⊕PA₂(1)|PA₆ˢ(1)⊕PA₈ˢ(1)|PA₅ˢ(1)⊕PA₇ˢ(1)|PA₅ˢ(1)⊕PA₇ˢ(1)|PA₆ˢ(1)⊕PA₈ˢ(1)|PA₆ˢ(1)⊕PA₇ˢ(1)|PA₅ˢ(1)⊕PA₈ˢ(1)|PA₅ˢ(1)⊕PA₈ˢ(1)|PA₆ˢ(1)⊕PA₇ˢ(1)
X:(1/2,1/2,0)|X₁(1)|X₁(1)|2X₂(1)|X₁(1)|X₁(1)|2X₂(1)|X₂(1)|X₂(1)|2X₁(1)|X₂(1)|X₂(1)|2X₁(1)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)|X₃ˢX₄ˢ(2)
N:(1/2,0,1/2)|N₁(1)|N₁(1)|2N₁(1)|N₁(1)|N₁(1)|2N₁(1)|N₁(1)|N₁(1)|2N₁(1)|N₁(1)|N₁(1)|2N₁(1)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)|N₂ˢN₂ˢ(2)
