Wyckoff pos.|1a(3)|1a(3)|1b(3)|1b(3)|1c(3)|1c(3)|1a(3)|1a(3)|1b(3)|1b(3)|1c(3)|1c(3)
Band-Rep.|A₁↑G(1)|¹E²E↑G(2)|A₁↑G(1)|¹E²E↑G(2)|A₁↑G(1)|¹E²E↑G(2)|¹Eˢ²Eˢ↑G(2)|EˢEˢ↑G(2)|¹Eˢ²Eˢ↑G(2)|EˢEˢ↑G(2)|¹Eˢ²Eˢ↑G(2)|EˢEˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)|A₂A₃(2)|A₁(1)|A₂A₃(2)|A₁(1)|A₂A₃(2)|A₅ˢA₆ˢ(2)|A₄ˢA₄ˢ(2)|A₅ˢA₆ˢ(2)|A₄ˢA₄ˢ(2)|A₅ˢA₆ˢ(2)|A₄ˢA₄ˢ(2)
Γ:(0,0,0)|Γ₁(1)|Γ₂Γ₃(2)|Γ₁(1)|Γ₂Γ₃(2)|Γ₁(1)|Γ₂Γ₃(2)|Γ₅ˢΓ₆ˢ(2)|Γ₄ˢΓ₄ˢ(2)|Γ₅ˢΓ₆ˢ(2)|Γ₄ˢΓ₄ˢ(2)|Γ₅ˢΓ₆ˢ(2)|Γ₄ˢΓ₄ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)|H₂(1)⊕H₃(1)|H₂(1)|H₁(1)⊕H₃(1)|H₃(1)|H₁(1)⊕H₂(1)|H₅ˢ(1)⊕H₆ˢ(1)|2H₄ˢ(1)|H₄ˢ(1)⊕H₆ˢ(1)|2H₅ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)|2H₆ˢ(1)
HA:(-1/3,-1/3,-1/2)|HA₁(1)|HA₂(1)⊕HA₃(1)|HA₂(1)|HA₁(1)⊕HA₃(1)|HA₃(1)|HA₁(1)⊕HA₂(1)|HA₅ˢ(1)⊕HA₆ˢ(1)|2HA₄ˢ(1)|HA₄ˢ(1)⊕HA₆ˢ(1)|2HA₅ˢ(1)|HA₄ˢ(1)⊕HA₅ˢ(1)|2HA₆ˢ(1)
K:(1/3,1/3,0)|K₁(1)|K₂(1)⊕K₃(1)|K₂(1)|K₁(1)⊕K₃(1)|K₃(1)|K₁(1)⊕K₂(1)|K₅ˢ(1)⊕K₆ˢ(1)|2K₄ˢ(1)|K₄ˢ(1)⊕K₆ˢ(1)|2K₅ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)|2K₆ˢ(1)
KA:(-1/3,-1/3,0)|KA₁(1)|KA₂(1)⊕KA₃(1)|KA₂(1)|KA₁(1)⊕KA₃(1)|KA₃(1)|KA₁(1)⊕KA₂(1)|KA₅ˢ(1)⊕KA₆ˢ(1)|2KA₄ˢ(1)|KA₄ˢ(1)⊕KA₆ˢ(1)|2KA₅ˢ(1)|KA₄ˢ(1)⊕KA₅ˢ(1)|2KA₆ˢ(1)
L:(1/2,0,1/2)|L₁(1)|2L₁(1)|L₁(1)|2L₁(1)|L₁(1)|2L₁(1)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)|L₂ˢL₂ˢ(2)
M:(1/2,0,0)|M₁(1)|2M₁(1)|M₁(1)|2M₁(1)|M₁(1)|2M₁(1)|M₂ˢM₂ˢ(2)|M₂ˢM₂ˢ(2)|M₂ˢM₂ˢ(2)|M₂ˢM₂ˢ(2)|M₂ˢM₂ˢ(2)|M₂ˢM₂ˢ(2)
