Wyckoff pos.|4a(2)|4a(2)|4b(2)|4b(2)|4a(2)|4b(2)
Band-Rep.|A↑G(2)|B↑G(2)|A↑G(2)|B↑G(2)|¹Eˢ²Eˢ↑G(4)|¹Eˢ²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|Γ₁(1)⊕Γ₂(1)|Γ₃(1)⊕Γ₄(1)|2Γˢ₅(2)|2Γˢ₅(2)
X:(1,1,1)|X₁(1)⊕X₂(1)|X₃(1)⊕X₄(1)|X₁(1)⊕X₂(1)|X₃(1)⊕X₄(1)|2Xˢ₅(2)|2Xˢ₅(2)
R:(1/2,0,1/2)|R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|R₁R₂(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)|Rˢ₃Rˢ₃(2)⊕Rˢ₄Rˢ₄(2)
S:(0,1/2,1/2)|S₁S₂(2)|S₁S₂(2)|S₁S₂(2)|S₁S₂(2)|Sˢ₃Sˢ₃(2)⊕Sˢ₄Sˢ₄(2)|Sˢ₃Sˢ₃(2)⊕Sˢ₄Sˢ₄(2)
T:(1/2,1/2,0)|2T₁(1)|2T₂(1)|2T₂(1)|2T₁(1)|2Tˢ₃Tˢ₄(2)|2Tˢ₃Tˢ₄(2)
W:(1/2,1/2,1/2)|W₁W₁(2)|W₂W₂(2)|W₂W₂(2)|W₁W₁(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)|Wˢ₃Wˢ₃(2)⊕Wˢ₄Wˢ₄(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)
A:(0,v,w)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|A₁(1)⊕A₂(1)|2Aˢ₃(1)⊕2Aˢ₄(1)|2Aˢ₃(1)⊕2Aˢ₄(1)
B:(u,0,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δˢ₃(1)⊕2Δˢ₄(1)|2Δˢ₃(1)⊕2Δˢ₄(1)
P:(1/2,1/2,w)|2P₁(1)|2P₂(1)|2P₂(1)|2P₁(1)|2Pˢ₃(1)⊕2Pˢ₄(1)|2Pˢ₃(1)⊕2Pˢ₄(1)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σˢ₃(1)⊕2Σˢ₄(1)|2Σˢ₃(1)⊕2Σˢ₄(1)
C:(u,v,0)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|4Cˢ₂(1)|4Cˢ₂(1)
D:(u,1/2,1/2)|D₁D₁(2)|D₁D₁(2)|D₁D₁(2)|D₁D₁(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)
GP:(u,v,w)|2GP₁(1)|2GP₁(1)|2GP₁(1)|2GP₁(1)|4GPˢ₂(1)|4GPˢ₂(1)
Q:(1/2,v,1/2)|Q₁Q₁(2)|Q₁Q₁(2)|Q₁Q₁(2)|Q₁Q₁(2)|2Qˢ₂Qˢ₂(2)|2Qˢ₂Qˢ₂(2)
