Wyckoff pos.|8a(23)|8a(23)|8a(23)|8a(23)|8b(23)|8b(23)|8b(23)|8b(23)|16c(32)|16c(32)|16d(32)|16d(32)|8a(23)|8a(23)|8a(23)|8b(23)|8b(23)|8b(23)|16c(32)|16c(32)|16d(32)|16d(32)
Band-Rep.|A↑G(2)|¹E↑G(2)|²E↑G(2)|T↑G(6)|A↑G(2)|¹E↑G(2)|²E↑G(2)|T↑G(6)|A₁↑G(4)|A₂↑G(4)|A₁↑G(4)|A₂↑G(4)|Eˢ↑G(4)|¹Fˢ↑G(4)|²Fˢ↑G(4)|Eˢ↑G(4)|¹Fˢ↑G(4)|²Fˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₄(3)⊕Γ₅(3)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₄(3)⊕Γ₅(3)|Γ₁(1)⊕Γ₅(3)|Γ₂(1)⊕Γ₄(3)|Γ₁(1)⊕Γ₅(3)|Γ₂(1)⊕Γ₄(3)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(4)|Γ₈ˢ(4)|Γ₆ˢ(2)⊕Γ₇ˢ(2)|Γ₈ˢ(4)|Γ₈ˢ(4)|Γ₈ˢ(4)|Γ₈ˢ(4)|Γ₈ˢ(4)|Γ₈ˢ(4)
X:(0,1,0)|X₅(2)|X₅(2)|X₅(2)|X₁(1)⊕X₂(1)⊕X₃(1)⊕X₄(1)⊕X₅(2)|X₅(2)|X₅(2)|X₅(2)|X₁(1)⊕X₂(1)⊕X₃(1)⊕X₄(1)⊕X₅(2)|X₂(1)⊕X₃(1)⊕X₅(2)|X₁(1)⊕X₄(1)⊕X₅(2)|X₂(1)⊕X₃(1)⊕X₅(2)|X₁(1)⊕X₄(1)⊕X₅(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)|X₆ˢ(2)⊕X₇ˢ(2)
L:(1/2,1/2,1/2)|L₁(1)⊕L₂(1)|L₃(2)|L₃(2)|L₁(1)⊕L₂(1)⊕2L₃(2)|L₁(1)⊕L₂(1)|L₃(2)|L₃(2)|L₁(1)⊕L₂(1)⊕2L₃(2)|L₁(1)⊕L₂(1)⊕L₃(2)|L₁(1)⊕L₂(1)⊕L₃(2)|L₁(1)⊕L₂(1)⊕L₃(2)|L₁(1)⊕L₂(1)⊕L₃(2)|2L₆ˢ(2)|L₄ˢ(1)⊕L₅ˢ(1)⊕L₆ˢ(2)|L₄ˢ(1)⊕L₅ˢ(1)⊕L₆ˢ(2)|2L₆ˢ(2)|L₄ˢ(1)⊕L₅ˢ(1)⊕L₆ˢ(2)|L₄ˢ(1)⊕L₅ˢ(1)⊕L₆ˢ(2)|2L₄ˢ(1)⊕L₆ˢ(2)|2L₅ˢ(1)⊕L₆ˢ(2)|2L₅ˢ(1)⊕L₆ˢ(2)|2L₄ˢ(1)⊕L₆ˢ(2)
W:(1/2,1,0)|W₁(2)|W₁(2)|W₁(2)|3W₁(2)|W₁(2)|W₁(2)|W₁(2)|3W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|W₂ˢ(1)⊕W₃ˢ(1)⊕W₄ˢ(1)⊕W₅ˢ(1)|2W₂ˢ(1)⊕W₃ˢ(1)⊕W₅ˢ(1)|W₃ˢ(1)⊕2W₄ˢ(1)⊕W₅ˢ(1)|W₃ˢ(1)⊕2W₄ˢ(1)⊕W₅ˢ(1)|2W₂ˢ(1)⊕W₃ˢ(1)⊕W₅ˢ(1)
