Wyckoff pos.|6a(2)|6a(2)|6b(2)|6b(2)|6a(2)|6a(2)|6b(2)|6b(2)
Band-Rep.|A↑G(6)|B↑G(6)|A↑G(6)|B↑G(6)|¹Eˢ↑G(6)|²Eˢ↑G(6)|¹Eˢ↑G(6)|²Eˢ↑G(6)
Decomposable|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(2)⊕A₂(2)⊕A₃(2)|A₁(2)⊕A₂(2)⊕A₃(2)|A₁(2)⊕A₂(2)⊕A₃(2)|A₁(2)⊕A₂(2)⊕A₃(2)|A₅ˢ(1)⊕A₇ˢ(1)⊕A₈ˢ(2)⊕A₉ˢ(2)|A₄ˢ(1)⊕A₆ˢ(1)⊕A₈ˢ(2)⊕A₉ˢ(2)|A₄ˢ(1)⊕A₇ˢ(1)⊕A₈ˢ(2)⊕A₉ˢ(2)|A₅ˢ(1)⊕A₆ˢ(1)⊕A₈ˢ(2)⊕A₉ˢ(2)
Γ:(0,0,0)|Γ₁(1)⊕Γ₃(1)⊕Γ₅(2)⊕Γ₆(2)|Γ₂(1)⊕Γ₄(1)⊕Γ₅(2)⊕Γ₆(2)|Γ₁(1)⊕Γ₄(1)⊕Γ₅(2)⊕Γ₆(2)|Γ₂(1)⊕Γ₃(1)⊕Γ₅(2)⊕Γ₆(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)⊕Γ₉ˢ(2)
H:(1/3,1/3,1/2)|H₁(1)⊕H₂(1)⊕2H₃(2)|H₁(1)⊕H₂(1)⊕2H₃(2)|H₁(1)⊕H₂(1)⊕2H₃(2)|H₁(1)⊕H₂(1)⊕2H₃(2)|2H₅ˢ(1)⊕2H₆ˢ(2)|2H₄ˢ(1)⊕2H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕2H₆ˢ(2)|H₄ˢ(1)⊕H₅ˢ(1)⊕2H₆ˢ(2)
K:(1/3,1/3,0)|2K₁(1)⊕2K₃(2)|2K₂(1)⊕2K₃(2)|K₁(1)⊕K₂(1)⊕2K₃(2)|K₁(1)⊕K₂(1)⊕2K₃(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕2K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕2K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕2K₆ˢ(2)|K₄ˢ(1)⊕K₅ˢ(1)⊕2K₆ˢ(2)
L:(1/2,0,1/2)|3L₁(2)|3L₁(2)|3L₁(2)|3L₁(2)|L₂ˢ(1)⊕2L₃ˢ(1)⊕2L₄ˢ(1)⊕L₅ˢ(1)|2L₂ˢ(1)⊕L₃ˢ(1)⊕L₄ˢ(1)⊕2L₅ˢ(1)|2L₂ˢ(1)⊕2L₃ˢ(1)⊕L₄ˢ(1)⊕L₅ˢ(1)|L₂ˢ(1)⊕L₃ˢ(1)⊕2L₄ˢ(1)⊕2L₅ˢ(1)
M:(1/2,0,0)|2M₁(1)⊕M₂(1)⊕2M₃(1)⊕M₄(1)|M₁(1)⊕2M₂(1)⊕M₃(1)⊕2M₄(1)|2M₁(1)⊕M₂(1)⊕M₃(1)⊕2M₄(1)|M₁(1)⊕2M₂(1)⊕2M₃(1)⊕M₄(1)|3M₅ˢ(2)|3M₅ˢ(2)|3M₅ˢ(2)|3M₅ˢ(2)
