Wyckoff pos.|2a(3)|2a(3)|2a(3)|2b(3)|2b(3)|2b(3)|2c(3)|2c(3)|2c(3)|2a(3)|2a(3)|2a(3)|2b(3)|2b(3)|2b(3)|2c(3)|2c(3)|2c(3)
Band-Rep.|A₁↑G(2)|¹E↑G(2)|²E↑G(2)|A₁↑G(2)|¹E↑G(2)|²E↑G(2)|A₁↑G(2)|¹E↑G(2)|²E↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|Eˢ↑G(2)|¹Eˢ↑G(2)|²Eˢ↑G(2)|Eˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(0,0,1/2)|A₁(1)⊕A₂(1)|A₃(2)|A₃(2)|A₁(1)⊕A₂(1)|A₃(2)|A₃(2)|A₁(1)⊕A₂(1)|A₃(2)|A₃(2)|A₆ˢ(2)|A₆ˢ(2)|A₄ˢ(1)⊕A₅ˢ(1)|A₆ˢ(2)|A₆ˢ(2)|A₄ˢ(1)⊕A₅ˢ(1)|A₆ˢ(2)|A₆ˢ(2)|A₄ˢ(1)⊕A₅ˢ(1)
Γ:(0,0,0)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₁(1)⊕Γ₂(1)|Γ₃(2)|Γ₃(2)|Γ₆ˢ(2)|Γ₆ˢ(2)|Γ₄ˢ(1)⊕Γ₅ˢ(1)|Γ₆ˢ(2)|Γ₆ˢ(2)|Γ₄ˢ(1)⊕Γ₅ˢ(1)|Γ₆ˢ(2)|Γ₆ˢ(2)|Γ₄ˢ(1)⊕Γ₅ˢ(1)
H:(1/3,1/3,1/2)|2H₁(1)|H₂(1)⊕H₃(1)|H₂(1)⊕H₃(1)|2H₂(1)|H₁(1)⊕H₃(1)|H₁(1)⊕H₃(1)|2H₃(1)|H₁(1)⊕H₂(1)|H₁(1)⊕H₂(1)|H₅ˢ(1)⊕H₆ˢ(1)|H₅ˢ(1)⊕H₆ˢ(1)|2H₄ˢ(1)|H₄ˢ(1)⊕H₆ˢ(1)|H₄ˢ(1)⊕H₆ˢ(1)|2H₅ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)|H₄ˢ(1)⊕H₅ˢ(1)|2H₆ˢ(1)
K:(1/3,1/3,0)|2K₁(1)|K₂(1)⊕K₃(1)|K₂(1)⊕K₃(1)|2K₂(1)|K₁(1)⊕K₃(1)|K₁(1)⊕K₃(1)|2K₃(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₅ˢ(1)⊕K₆ˢ(1)|K₅ˢ(1)⊕K₆ˢ(1)|2K₄ˢ(1)|K₄ˢ(1)⊕K₆ˢ(1)|K₄ˢ(1)⊕K₆ˢ(1)|2K₅ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)|K₄ˢ(1)⊕K₅ˢ(1)|2K₆ˢ(1)
L:(1/2,0,1/2)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)|L₃ˢ(1)⊕L₄ˢ(1)
M:(1/2,0,0)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)|M₃ˢ(1)⊕M₄ˢ(1)
