Wyckoff pos.|2a(-4)|2a(-4)|2a(-4)|2a(-4)|2b(-4)|2b(-4)|2b(-4)|2b(-4)|2c(-4)|2c(-4)|2c(-4)|2c(-4)|2d(-4)|2d(-4)|2d(-4)|2d(-4)|2a(-4)|2a(-4)|2a(-4)|2a(-4)|2b(-4)|2b(-4)|2b(-4)|2b(-4)|2c(-4)|2c(-4)|2c(-4)|2c(-4)|2d(-4)|2d(-4)|2d(-4)|2d(-4)
Band-Rep.|A↑G(1)|B↑G(1)|¹E↑G(1)|²E↑G(1)|A↑G(1)|B↑G(1)|¹E↑G(1)|²E↑G(1)|A↑G(1)|B↑G(1)|¹E↑G(1)|²E↑G(1)|A↑G(1)|B↑G(1)|¹E↑G(1)|²E↑G(1)|¹Eˢ₁↑G(1)|¹Eˢ₂↑G(1)|²Eˢ₁↑G(1)|²Eˢ₂↑G(1)|¹Eˢ₁↑G(1)|¹Eˢ₂↑G(1)|²Eˢ₁↑G(1)|²Eˢ₂↑G(1)|¹Eˢ₁↑G(1)|¹Eˢ₂↑G(1)|²Eˢ₁↑G(1)|²Eˢ₂↑G(1)|¹Eˢ₁↑G(1)|¹Eˢ₂↑G(1)|²Eˢ₁↑G(1)|²Eˢ₂↑G(1)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁(1)|Γ₂(1)|Γ₃(1)|Γ₄(1)|Γ₁(1)|Γ₂(1)|Γ₃(1)|Γ₄(1)|Γ₁(1)|Γ₂(1)|Γ₃(1)|Γ₄(1)|Γ₁(1)|Γ₂(1)|Γ₃(1)|Γ₄(1)|Γˢ₆(1)|Γˢ₅(1)|Γˢ₈(1)|Γˢ₇(1)|Γˢ₆(1)|Γˢ₅(1)|Γˢ₈(1)|Γˢ₇(1)|Γˢ₆(1)|Γˢ₅(1)|Γˢ₈(1)|Γˢ₇(1)|Γˢ₆(1)|Γˢ₅(1)|Γˢ₈(1)|Γˢ₇(1)
M:(1,1,1)|M₁(1)|M₂(1)|M₃(1)|M₄(1)|M₁(1)|M₂(1)|M₃(1)|M₄(1)|M₂(1)|M₁(1)|M₄(1)|M₃(1)|M₂(1)|M₁(1)|M₄(1)|M₃(1)|Mˢ₆(1)|Mˢ₅(1)|Mˢ₈(1)|Mˢ₇(1)|Mˢ₆(1)|Mˢ₅(1)|Mˢ₈(1)|Mˢ₇(1)|Mˢ₅(1)|Mˢ₆(1)|Mˢ₇(1)|Mˢ₈(1)|Mˢ₅(1)|Mˢ₆(1)|Mˢ₇(1)|Mˢ₈(1)
P:(1/2,1/2,1/2)|P₁(1)|P₂(1)|P₃(1)|P₄(1)|P₂(1)|P₁(1)|P₄(1)|P₃(1)|P₄(1)|P₃(1)|P₁(1)|P₂(1)|P₃(1)|P₄(1)|P₂(1)|P₁(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₈(1)|Pˢ₇(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₇(1)|Pˢ₈(1)|Pˢ₇(1)|Pˢ₈(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₈(1)|Pˢ₇(1)|Pˢ₅(1)|Pˢ₆(1)
PA:(-1/2,-1/2,-1/2)|PA₁(1)|PA₂(1)|PA₄(1)|PA₃(1)|PA₂(1)|PA₁(1)|PA₃(1)|PA₄(1)|PA₄(1)|PA₃(1)|PA₂(1)|PA₁(1)|PA₃(1)|PA₄(1)|PA₁(1)|PA₂(1)|PAˢ₈(1)|PAˢ₇(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₇(1)|PAˢ₈(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₇(1)|PAˢ₈(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₈(1)|PAˢ₇(1)
X:(1/2,1/2,0)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₂(1)|X₂(1)|X₁(1)|X₁(1)|X₂(1)|X₂(1)|X₁(1)|X₁(1)|Xˢ₃(1)|Xˢ₃(1)|Xˢ₄(1)|Xˢ₄(1)|Xˢ₃(1)|Xˢ₃(1)|Xˢ₄(1)|Xˢ₄(1)|Xˢ₄(1)|Xˢ₄(1)|Xˢ₃(1)|Xˢ₃(1)|Xˢ₄(1)|Xˢ₄(1)|Xˢ₃(1)|Xˢ₃(1)
N:(1/2,0,1/2)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|N₁(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)|Nˢ₂(1)
