Wyckoff pos.|2a(2/m)|2a(2/m)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2e(-4)|2e(-4)|2e(-4)|2e(-4)|2f(-4)|2f(-4)|2f(-4)|2f(-4)|2a(2/m)|2a(2/m)|2a(2/m)|2a(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2b(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2c(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2d(2/m)|2e(-4)|2e(-4)|2e(-4)|2e(-4)|2f(-4)|2f(-4)|2f(-4)|2f(-4)
Band-Rep.|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|Ag↑G(2)|Aᵤ↑G(2)|Bg↑G(2)|Bᵤ↑G(2)|A↑G(2)|B↑G(2)|¹E↑G(2)|²E↑G(2)|A↑G(2)|B↑G(2)|¹E↑G(2)|²E↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹Egˢ↑G(2)|¹Eᵤˢ↑G(2)|²Egˢ↑G(2)|²Eᵤˢ↑G(2)|¹E₁ˢ↑G(2)|¹E₂ˢ↑G(2)|²E₁ˢ↑G(2)|²E₂ˢ↑G(2)|¹E₁ˢ↑G(2)|¹E₂ˢ↑G(2)|²E₁ˢ↑G(2)|²E₂ˢ↑G(2)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
A:(1/2,1/2,1/2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₁(2)|A₁(2)|A₂(2)|A₂(2)|A₄ˢ(2)|A₄ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₃ˢ(2)|A₃ˢ(2)|A₄ˢ(2)|A₄ˢ(2)|A₃ˢ(2)|A₃ˢ(2)
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₃⁻(1)⊕Γ₄⁺(1)|Γ₃⁺(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁻(1)|Γ₁⁻(1)⊕Γ₂⁺(1)|Γ₃⁻(1)⊕Γ₄⁺(1)|Γ₃⁺(1)⊕Γ₄⁻(1)|Γ₇ˢ(1)⊕Γ₈ˢ(1)|Γ₁₁ˢ(1)⊕Γ₁₂ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₉ˢ(1)⊕Γ₁₀ˢ(1)|Γ₇ˢ(1)⊕Γ₈ˢ(1)|Γ₁₁ˢ(1)⊕Γ₁₂ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₉ˢ(1)⊕Γ₁₀ˢ(1)|Γ₇ˢ(1)⊕Γ₈ˢ(1)|Γ₁₁ˢ(1)⊕Γ₁₂ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₉ˢ(1)⊕Γ₁₀ˢ(1)|Γ₇ˢ(1)⊕Γ₈ˢ(1)|Γ₁₁ˢ(1)⊕Γ₁₂ˢ(1)|Γ₅ˢ(1)⊕Γ₆ˢ(1)|Γ₉ˢ(1)⊕Γ₁₀ˢ(1)|Γ₈ˢ(1)⊕Γ₁₁ˢ(1)|Γ₇ˢ(1)⊕Γ₁₂ˢ(1)|Γ₆ˢ(1)⊕Γ₉ˢ(1)|Γ₅ˢ(1)⊕Γ₁₀ˢ(1)|Γ₈ˢ(1)⊕Γ₁₁ˢ(1)|Γ₇ˢ(1)⊕Γ₁₂ˢ(1)|Γ₆ˢ(1)⊕Γ₉ˢ(1)|Γ₅ˢ(1)⊕Γ₁₀ˢ(1)
M:(1/2,1/2,0)|M₁⁺(1)⊕M₂⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₃⁺(1)⊕M₄⁺(1)|M₃⁻(1)⊕M₄⁻(1)|M₁⁺(1)⊕M₂⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₃⁺(1)⊕M₄⁺(1)|M₃⁻(1)⊕M₄⁻(1)|M₃⁻(1)⊕M₄⁻(1)|M₃⁺(1)⊕M₄⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₁⁺(1)⊕M₂⁺(1)|M₃⁻(1)⊕M₄⁻(1)|M₃⁺(1)⊕M₄⁺(1)|M₁⁻(1)⊕M₂⁻(1)|M₁⁺(1)⊕M₂⁺(1)|M₁⁺(1)⊕M₂⁻(1)|M₁⁻(1)⊕M₂⁺(1)|M₃⁻(1)⊕M₄⁺(1)|M₃⁺(1)⊕M₄⁻(1)|M₁⁻(1)⊕M₂⁺(1)|M₁⁺(1)⊕M₂⁻(1)|M₃⁺(1)⊕M₄⁻(1)|M₃⁻(1)⊕M₄⁺(1)|M₇ˢ(1)⊕M₈ˢ(1)|M₁₁ˢ(1)⊕M₁₂ˢ(1)|M₅ˢ(1)⊕M₆ˢ(1)|M₉ˢ(1)⊕M₁₀ˢ(1)|M₇ˢ(1)⊕M₈ˢ(1)|M₁₁ˢ(1)⊕M₁₂ˢ(1)|M₅ˢ(1)⊕M₆ˢ(1)|M₉ˢ(1)⊕M₁₀ˢ(1)|M₉ˢ(1)⊕M₁₀ˢ(1)|M₅ˢ(1)⊕M₆ˢ(1)|M₁₁ˢ(1)⊕M₁₂ˢ(1)|M₇ˢ(1)⊕M₈ˢ(1)|M₉ˢ(1)⊕M₁₀ˢ(1)|M₅ˢ(1)⊕M₆ˢ(1)|M₁₁ˢ(1)⊕M₁₂ˢ(1)|M₇ˢ(1)⊕M₈ˢ(1)|M₈ˢ(1)⊕M₁₁ˢ(1)|M₇ˢ(1)⊕M₁₂ˢ(1)|M₆ˢ(1)⊕M₉ˢ(1)|M₅ˢ(1)⊕M₁₀ˢ(1)|M₇ˢ(1)⊕M₁₂ˢ(1)|M₈ˢ(1)⊕M₁₁ˢ(1)|M₅ˢ(1)⊕M₁₀ˢ(1)|M₆ˢ(1)⊕M₉ˢ(1)
Z:(0,0,1/2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₁(2)|Z₁(2)|Z₂(2)|Z₂(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)|Z₄ˢ(2)|Z₄ˢ(2)|Z₃ˢ(2)|Z₃ˢ(2)
R:(0,1/2,1/2)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₂⁺(1)|R₁⁻(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₂⁺(1)⊕R₂⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₁⁺(1)⊕R₁⁻(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₅ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₅ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₅ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₄ˢ(1)|R₅ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₃ˢ(1)⊕R₅ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)|R₄ˢ(1)⊕R₆ˢ(1)
X:(0,1/2,0)|2X₁⁺(1)|2X₁⁻(1)|2X₂⁺(1)|2X₂⁻(1)|2X₂⁻(1)|2X₂⁺(1)|2X₁⁻(1)|2X₁⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁻(1)⊕X₂⁺(1)|X₁⁺(1)⊕X₂⁻(1)|X₁⁺(1)⊕X₁⁻(1)|X₁⁺(1)⊕X₁⁻(1)|X₂⁺(1)⊕X₂⁻(1)|X₂⁺(1)⊕X₂⁻(1)|X₂⁺(1)⊕X₂⁻(1)|X₂⁺(1)⊕X₂⁻(1)|X₁⁺(1)⊕X₁⁻(1)|X₁⁺(1)⊕X₁⁻(1)|2X₄ˢ(1)|2X₆ˢ(1)|2X₃ˢ(1)|2X₅ˢ(1)|2X₅ˢ(1)|2X₃ˢ(1)|2X₆ˢ(1)|2X₄ˢ(1)|X₄ˢ(1)⊕X₅ˢ(1)|X₃ˢ(1)⊕X₆ˢ(1)|X₃ˢ(1)⊕X₆ˢ(1)|X₄ˢ(1)⊕X₅ˢ(1)|X₄ˢ(1)⊕X₅ˢ(1)|X₃ˢ(1)⊕X₆ˢ(1)|X₃ˢ(1)⊕X₆ˢ(1)|X₄ˢ(1)⊕X₅ˢ(1)|X₄ˢ(1)⊕X₆ˢ(1)|X₄ˢ(1)⊕X₆ˢ(1)|X₃ˢ(1)⊕X₅ˢ(1)|X₃ˢ(1)⊕X₅ˢ(1)|X₃ˢ(1)⊕X₅ˢ(1)|X₃ˢ(1)⊕X₅ˢ(1)|X₄ˢ(1)⊕X₆ˢ(1)|X₄ˢ(1)⊕X₆ˢ(1)
