Wyckoff pos.|4a(-4m2)|4a(-4m2)|4a(-4m2)|4a(-4m2)|4a(-4m2)|4b(-4m2)|4b(-4m2)|4b(-4m2)|4b(-4m2)|4b(-4m2)|8c(2/m)|8c(2/m)|8c(2/m)|8c(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|8d(2/m)|4a(-4m2)|4a(-4m2)|4b(-4m2)|4b(-4m2)|8c(2/m)|8c(2/m)|8d(2/m)|8d(2/m)
Band-Rep.|A₁↑G(2)|A₂↑G(2)|B₁↑G(2)|B₂↑G(2)|E↑G(4)|A₁↑G(2)|A₂↑G(2)|B₁↑G(2)|B₂↑G(2)|E↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Bg↑G(4)|Bᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|Bg↑G(4)|Bᵤ↑G(4)|E₁ˢ↑G(4)|E₂ˢ↑G(4)|E₁ˢ↑G(4)|E₂ˢ↑G(4)|¹Egˢ²Egˢ↑G(8)|¹Eᵤˢ²Eᵤˢ↑G(8)|¹Egˢ²Egˢ↑G(8)|¹Eᵤˢ²Eᵤˢ↑G(8)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|true|true|true|true
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₄⁻(1)|Γ₁⁻(1)⊕Γ₄⁺(1)|Γ₂⁺(1)⊕Γ₃⁻(1)|Γ₂⁻(1)⊕Γ₃⁺(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₄⁻(1)|Γ₁⁻(1)⊕Γ₄⁺(1)|Γ₂⁺(1)⊕Γ₃⁻(1)|Γ₂⁻(1)⊕Γ₃⁺(1)|Γ₅⁺(2)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₅⁺(2)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₅⁻(2)|Γ₃⁺(1)⊕Γ₄⁺(1)⊕Γ₅⁺(2)|Γ₃⁻(1)⊕Γ₄⁻(1)⊕Γ₅⁻(2)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₅⁺(2)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₅⁻(2)|Γ₃⁺(1)⊕Γ₄⁺(1)⊕Γ₅⁺(2)|Γ₃⁻(1)⊕Γ₄⁻(1)⊕Γ₅⁻(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)|Γ₆ˢ(2)⊕Γ₉ˢ(2)|Γ₇ˢ(2)⊕Γ₈ˢ(2)|Γ₆ˢ(2)⊕Γ₉ˢ(2)|2Γ₆ˢ(2)⊕2Γ₇ˢ(2)|2Γ₈ˢ(2)⊕2Γ₉ˢ(2)|2Γ₆ˢ(2)⊕2Γ₇ˢ(2)|2Γ₈ˢ(2)⊕2Γ₉ˢ(2)
M:(1,1,1)|M₁(2)|M₂(2)|M₁(2)|M₂(2)|M₃(2)⊕M₄(2)|M₁(2)|M₂(2)|M₁(2)|M₂(2)|M₃(2)⊕M₄(2)|M₁(2)⊕M₃(2)|M₂(2)⊕M₃(2)|M₂(2)⊕M₄(2)|M₁(2)⊕M₄(2)|M₁(2)⊕M₃(2)|M₂(2)⊕M₃(2)|M₂(2)⊕M₄(2)|M₁(2)⊕M₄(2)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|M₅ˢ(4)|2M₅ˢ(4)|2M₅ˢ(4)|2M₅ˢ(4)|2M₅ˢ(4)
P:(1/2,1/2,1/2)|P₁(2)|P₂(2)|P₂(2)|P₁(2)|P₁(2)⊕P₂(2)|P₂(2)|P₁(2)|P₁(2)|P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₁(2)⊕P₂(2)|P₃ˢP₆ˢ(2)⊕P₇ˢ(2)|P₄ˢP₅ˢ(2)⊕P₇ˢ(2)|P₄ˢP₅ˢ(2)⊕P₇ˢ(2)|P₃ˢP₆ˢ(2)⊕P₇ˢ(2)|P₃ˢP₆ˢ(2)⊕P₄ˢP₅ˢ(2)⊕2P₇ˢ(2)|P₃ˢP₆ˢ(2)⊕P₄ˢP₅ˢ(2)⊕2P₇ˢ(2)|P₃ˢP₆ˢ(2)⊕P₄ˢP₅ˢ(2)⊕2P₇ˢ(2)|P₃ˢP₆ˢ(2)⊕P₄ˢP₅ˢ(2)⊕2P₇ˢ(2)
X:(1/2,1/2,0)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)⊕X₂(2)|X₁(2)|X₁(2)|X₂(2)|X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₃ˢX₄ˢ(4)|X₃ˢX₄ˢ(4)|X₃ˢX₄ˢ(4)|X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)|2X₃ˢX₄ˢ(4)
N:(1/2,0,1/2)|N₁⁺(1)⊕N₂⁻(1)|N₁⁻(1)⊕N₂⁺(1)|N₁⁺(1)⊕N₂⁻(1)|N₁⁻(1)⊕N₂⁺(1)|N₁⁺(1)⊕N₁⁻(1)⊕N₂⁺(1)⊕N₂⁻(1)|N₁⁺(1)⊕N₂⁻(1)|N₁⁻(1)⊕N₂⁺(1)|N₁⁺(1)⊕N₂⁻(1)|N₁⁻(1)⊕N₂⁺(1)|N₁⁺(1)⊕N₁⁻(1)⊕N₂⁺(1)⊕N₂⁻(1)|2N₁⁺(1)⊕N₂⁺(1)⊕N₂⁻(1)|2N₁⁻(1)⊕N₂⁺(1)⊕N₂⁻(1)|N₁⁺(1)⊕N₁⁻(1)⊕2N₂⁺(1)|N₁⁺(1)⊕N₁⁻(1)⊕2N₂⁻(1)|N₁⁺(1)⊕N₁⁻(1)⊕2N₂⁻(1)|N₁⁺(1)⊕N₁⁻(1)⊕2N₂⁺(1)|2N₁⁻(1)⊕N₂⁺(1)⊕N₂⁻(1)|2N₁⁺(1)⊕N₂⁺(1)⊕N₂⁻(1)|N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)|N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)|N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)|N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)|3N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)|N₃ˢN₄ˢ(2)⊕3N₅ˢN₆ˢ(2)|N₃ˢN₄ˢ(2)⊕3N₅ˢN₆ˢ(2)|3N₃ˢN₄ˢ(2)⊕N₅ˢN₆ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|2Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₅(2)|Λ₃(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₃(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₅(2)|Λ₃(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₃(1)⊕Λ₄(1)⊕Λ₅(2)|Λ₁(1)⊕Λ₂(1)⊕Λ₅(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|Λ₆ˢ(2)⊕Λ₇ˢ(2)|2Λ₆ˢ(2)⊕2Λ₇ˢ(2)|2Λ₆ˢ(2)⊕2Λ₇ˢ(2)|2Λ₆ˢ(2)⊕2Λ₇ˢ(2)|2Λ₆ˢ(2)⊕2Λ₇ˢ(2)
Δ:(u,u,0)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
