P:(1/3,1/3,w)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|P₂P₃(2)|P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|2P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|P₁(1)⊕P₂P₃(2)|Pˢ₄Pˢ₄(2)|Pˢ₄Pˢ₄(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)|Pˢ₄Pˢ₄(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|Pˢ₅Pˢ₆(2)|2Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕Pˢ₅Pˢ₆(2)|2Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕2Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕2Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕2Pˢ₅Pˢ₆(2)|Pˢ₄Pˢ₄(2)⊕2Pˢ₅Pˢ₆(2)
B:(u,v,0)|B₁(1)|B₂(1)|B₂(1)|B₁(1)|2B₁(1)|2B₂(1)|2B₂(1)|2B₁(1)|B₁(1)|B₂(1)|B₂(1)|B₁(1)|2B₁(1)|2B₂(1)|2B₂(1)|2B₁(1)|2B₁(1)|2B₂(1)|4B₂(1)|4B₁(1)|2B₁(1)|2B₂(1)|4B₂(1)|4B₁(1)|3B₁(1)|3B₂(1)|3B₂(1)|3B₁(1)|3B₁(1)|3B₂(1)|3B₂(1)|3B₁(1)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|3Bˢ₃Bˢ₄(2)|3Bˢ₃Bˢ₄(2)|3Bˢ₃Bˢ₄(2)|3Bˢ₃Bˢ₄(2)
E:(u,v,1/2)|E₁(1)|E₂(1)|E₂(1)|E₁(1)|2E₁(1)|2E₂(1)|2E₂(1)|2E₁(1)|E₂(1)|E₁(1)|E₁(1)|E₂(1)|2E₂(1)|2E₁(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|4E₂(1)|4E₁(1)|2E₂(1)|2E₁(1)|4E₁(1)|4E₂(1)|3E₁(1)|3E₂(1)|3E₂(1)|3E₁(1)|3E₂(1)|3E₁(1)|3E₁(1)|3E₂(1)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|2Eˢ₃Eˢ₄(2)|3Eˢ₃Eˢ₄(2)|3Eˢ₃Eˢ₄(2)|3Eˢ₃Eˢ₄(2)|3Eˢ₃Eˢ₄(2)
Λ:(u,u,0)|Λ₁(1)|Λ₂(1)|Λ₂(1)|Λ₁(1)|2Λ₁(1)|2Λ₂(1)|2Λ₂(1)|2Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|Λ₁(1)|2Λ₁(1)|2Λ₂(1)|2Λ₂(1)|2Λ₁(1)|2Λ₁(1)|2Λ₂(1)|4Λ₂(1)|4Λ₁(1)|2Λ₁(1)|2Λ₂(1)|4Λ₂(1)|4Λ₁(1)|3Λ₁(1)|3Λ₂(1)|3Λ₂(1)|3Λ₁(1)|3Λ₁(1)|3Λ₂(1)|3Λ₂(1)|3Λ₁(1)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|2Λˢ₃Λˢ₄(2)|3Λˢ₃Λˢ₄(2)|3Λˢ₃Λˢ₄(2)|3Λˢ₃Λˢ₄(2)|3Λˢ₃Λˢ₄(2)
Q:(u,u,1/2)|Q₁(1)|Q₂(1)|Q₂(1)|Q₁(1)|2Q₁(1)|2Q₂(1)|2Q₂(1)|2Q₁(1)|Q₂(1)|Q₁(1)|Q₁(1)|Q₂(1)|2Q₂(1)|2Q₁(1)|2Q₁(1)|2Q₂(1)|2Q₁(1)|2Q₂(1)|4Q₂(1)|4Q₁(1)|2Q₂(1)|2Q₁(1)|4Q₁(1)|4Q₂(1)|3Q₁(1)|3Q₂(1)|3Q₂(1)|3Q₁(1)|3Q₂(1)|3Q₁(1)|3Q₁(1)|3Q₂(1)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|2Qˢ₃Qˢ₄(2)|3Qˢ₃Qˢ₄(2)|3Qˢ₃Qˢ₄(2)|3Qˢ₃Qˢ₄(2)|3Qˢ₃Qˢ₄(2)
R:(u,0,1/2)|R₁(1)|R₂(1)|R₂(1)|R₁(1)|2R₁(1)|2R₂(1)|2R₂(1)|2R₁(1)|R₂(1)|R₁(1)|R₁(1)|R₂(1)|2R₂(1)|2R₁(1)|2R₁(1)|2R₂(1)|2R₁(1)|2R₂(1)|4R₂(1)|4R₁(1)|2R₂(1)|2R₁(1)|4R₁(1)|4R₂(1)|3R₁(1)|3R₂(1)|3R₂(1)|3R₁(1)|3R₂(1)|3R₁(1)|3R₁(1)|3R₂(1)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|2Rˢ₃Rˢ₄(2)|3Rˢ₃Rˢ₄(2)|3Rˢ₃Rˢ₄(2)|3Rˢ₃Rˢ₄(2)|3Rˢ₃Rˢ₄(2)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|2Σ₁(1)|2Σ₂(1)|2Σ₂(1)|2Σ₁(1)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|2Σ₁(1)|2Σ₂(1)|2Σ₂(1)|2Σ₁(1)|2Σ₁(1)|2Σ₂(1)|4Σ₂(1)|4Σ₁(1)|2Σ₁(1)|2Σ₂(1)|4Σ₂(1)|4Σ₁(1)|3Σ₁(1)|3Σ₂(1)|3Σ₂(1)|3Σ₁(1)|3Σ₁(1)|3Σ₂(1)|3Σ₂(1)|3Σ₁(1)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|2Σˢ₃Σˢ₄(2)|3Σˢ₃Σˢ₄(2)|3Σˢ₃Σˢ₄(2)|3Σˢ₃Σˢ₄(2)|3Σˢ₃Σˢ₄(2)
U:(1/2,0,w)|U₁(1)|U₁(1)|U₂(1)|U₂(1)|2U₁(1)|2U₁(1)|2U₂(1)|2U₂(1)|U₁(1)|U₁(1)|U₂(1)|U₂(1)|2U₁(1)|2U₁(1)|2U₂(1)|2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕2U₂(1)|U₁(1)⊕2U₂(1)|2U₁(1)⊕U₂(1)|2U₁(1)⊕U₂(1)|U₁(1)⊕2U₂(1)|U₁(1)⊕2U₂(1)|2U₁(1)⊕U₂(1)|2U₁(1)⊕U₂(1)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|2Uˢ₃Uˢ₄(2)|3Uˢ₃Uˢ₄(2)|3Uˢ₃Uˢ₄(2)|3Uˢ₃Uˢ₄(2)|3Uˢ₃Uˢ₄(2)
C:(u,u,w)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|2Cˢ₂Cˢ₂(2)|3Cˢ₂Cˢ₂(2)|3Cˢ₂Cˢ₂(2)|3Cˢ₂Cˢ₂(2)|3Cˢ₂Cˢ₂(2)
D:(u,0,w)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|2Dˢ₂Dˢ₂(2)|3Dˢ₂Dˢ₂(2)|3Dˢ₂Dˢ₂(2)|3Dˢ₂Dˢ₂(2)|3Dˢ₂Dˢ₂(2)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|3Ω₁(1)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|3Ωˢ₂Ωˢ₂(2)|3Ωˢ₂Ωˢ₂(2)|3Ωˢ₂Ωˢ₂(2)|3Ωˢ₂Ωˢ₂(2)
