B:(0,v,1/2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)
C:(u,1/2,0)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₁(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)|2C₂ˢC₃ˢ(2)⊕2C₄ˢC₅ˢ(2)
D:(1/2,v,0)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
E:(u,1/2,1/2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|E₁E₄(2)⊕E₂E₃(2)|2E₅ˢE₅ˢ(4)|2E₅ˢE₅ˢ(4)|2E₅ˢE₅ˢ(4)|2E₅ˢE₅ˢ(4)|2E₅ˢE₅ˢ(4)|2E₅ˢE₅ˢ(4)
G:(1/2,0,w)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)
H:(0,1/2,w)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|H₁H₃(2)⊕H₂H₄(2)|2H₅ˢH₅ˢ(4)|2H₅ˢH₅ˢ(4)|2H₅ˢH₅ˢ(4)|2H₅ˢH₅ˢ(4)|2H₅ˢH₅ˢ(4)|2H₅ˢH₅ˢ(4)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₃(1)⊕2Λ₄(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₃(1)⊕2Λ₄(1)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)
P:(1/2,v,1/2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|P₁P₄(2)⊕P₂P₃(2)|2P₅ˢP₅ˢ(4)|2P₅ˢP₅ˢ(4)|2P₅ˢP₅ˢ(4)|2P₅ˢP₅ˢ(4)|2P₅ˢP₅ˢ(4)|2P₅ˢP₅ˢ(4)
Q:(1/2,1/2,w)|Q₁Q₂(2)⊕Q₃Q₄(2)|Q₁Q₂(2)⊕Q₃Q₄(2)|Q₁Q₂(2)⊕Q₃Q₄(2)|Q₁Q₂(2)⊕Q₃Q₄(2)|2Q₁Q₂(2)|2Q₃Q₄(2)|2Q₃Q₄(2)|2Q₁Q₂(2)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)
K:(0,v,w)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)
L:(1/2,v,w)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)
M:(u,0,w)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)
N:(u,1/2,w)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)
V:(u,v,0)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)
W:(u,v,1/2)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
