Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)|2Z₃ˢZ₄ˢ(4)
A:(u,0,1/2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₂ˢA₅ˢ(2)⊕2A₃ˢA₄ˢ(2)|2A₂ˢA₅ˢ(2)⊕2A₃ˢA₄ˢ(2)|2A₂ˢA₅ˢ(2)⊕2A₃ˢA₄ˢ(2)|2A₂ˢA₅ˢ(2)⊕2A₃ˢA₄ˢ(2)
B:(0,v,1/2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|2B₅ˢB₅ˢ(4)|2B₅ˢB₅ˢ(4)|2B₅ˢB₅ˢ(4)|2B₅ˢB₅ˢ(4)
C:(u,1/2,0)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)
D:(1/2,v,0)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)|2D₂ˢD₃ˢ(2)⊕2D₄ˢD₅ˢ(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
E:(u,1/2,1/2)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₂ˢE₂ˢ(2)⊕E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)⊕E₅ˢE₅ˢ(2)|E₂ˢE₂ˢ(2)⊕E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)⊕E₅ˢE₅ˢ(2)|E₂ˢE₂ˢ(2)⊕E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)⊕E₅ˢE₅ˢ(2)|E₂ˢE₂ˢ(2)⊕E₃ˢE₃ˢ(2)⊕E₄ˢE₄ˢ(2)⊕E₅ˢE₅ˢ(2)
G:(1/2,0,w)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)|2G₅ˢG₅ˢ(4)
H:(0,1/2,w)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)
P:(1/2,v,1/2)|P₁P₁(4)|P₁P₁(4)|P₁P₁(4)|P₁P₁(4)|P₂ˢP₂ˢ(2)⊕P₃ˢP₃ˢ(2)⊕P₄ˢP₄ˢ(2)⊕P₅ˢP₅ˢ(2)|P₂ˢP₂ˢ(2)⊕P₃ˢP₃ˢ(2)⊕P₄ˢP₄ˢ(2)⊕P₅ˢP₅ˢ(2)|P₂ˢP₂ˢ(2)⊕P₃ˢP₃ˢ(2)⊕P₄ˢP₄ˢ(2)⊕P₅ˢP₅ˢ(2)|P₂ˢP₂ˢ(2)⊕P₃ˢP₃ˢ(2)⊕P₄ˢP₄ˢ(2)⊕P₅ˢP₅ˢ(2)
Q:(1/2,1/2,w)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Q₂ˢQ₂ˢ(2)⊕Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)⊕Q₅ˢQ₅ˢ(2)|Q₂ˢQ₂ˢ(2)⊕Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)⊕Q₅ˢQ₅ˢ(2)|Q₂ˢQ₂ˢ(2)⊕Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)⊕Q₅ˢQ₅ˢ(2)|Q₂ˢQ₂ˢ(2)⊕Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)⊕Q₅ˢQ₅ˢ(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)
K:(0,v,w)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)
L:(1/2,v,w)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)|2L₃ˢL₃ˢ(2)⊕2L₄ˢL₄ˢ(2)
M:(u,0,w)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)
N:(u,1/2,w)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)
V:(u,v,0)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)
W:(u,v,1/2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)|2W₃ˢW₃ˢ(2)⊕2W₄ˢW₄ˢ(2)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
