Wyckoff pos.|4a(1ˢ)|4a(1ˢ)|4b(1ˢ)|4b(1ˢ)|4c(2)|4c(2)|4d(2)|4d(2)|4e(2)|4e(2)|4a(1ˢ)|4a(1ˢ)|4b(1ˢ)|4b(1ˢ)|4c(2)|4c(2)|4d(2)|4d(2)|4e(2)|4e(2)
Band-Rep.|Ag↑G(4)|Aᵤ↑G(4)|Ag↑G(4)|Aᵤ↑G(4)|A↑G(4)|B↑G(4)|A↑G(4)|B↑G(4)|A↑G(4)|B↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)|Aˢg↑G(4)|Aˢᵤ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)|¹Eˢ↑G(4)|²Eˢ↑G(4)
Decomposable|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false|false
Γ:(0,0,0)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₂⁺(1)⊕Γ₃⁺(1)⊕Γ₄⁺(1)|Γ₁⁻(1)⊕Γ₂⁻(1)⊕Γ₃⁻(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₂⁺(1)⊕Γ₂⁻(1)⊕Γ₃⁺(1)⊕Γ₃⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|Γ₁⁺(1)⊕Γ₁⁻(1)⊕Γ₂⁺(1)⊕Γ₂⁻(1)|Γ₃⁺(1)⊕Γ₃⁻(1)⊕Γ₄⁺(1)⊕Γ₄⁻(1)|2Γˢ₅(2)|2Γˢ₆(2)|2Γˢ₅(2)|2Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)|Γˢ₅(2)⊕Γˢ₆(2)
R:(1/2,1/2,1/2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|R₁(2)⊕R₂(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)|Rˢ₃(2)⊕Rˢ₄(2)
S:(1/2,1/2,0)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|S₁(2)⊕S₂(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|2Sˢ₃(2)|2Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)|Sˢ₃(2)⊕Sˢ₄(2)
T:(0,1/2,1/2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|T₁(2)⊕T₂(2)|2T₁(2)|2T₂(2)|2T₂(2)|2T₁(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)|Tˢ₃(2)⊕Tˢ₄(2)
U:(1/2,0,1/2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|U₁(2)⊕U₂(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)|Uˢ₃(2)⊕Uˢ₄(2)
X:(1/2,0,0)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|X₁(2)⊕X₂(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|2Xˢ₃(2)|2Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)|Xˢ₃(2)⊕Xˢ₄(2)
Y:(0,1/2,0)|Y₁⁺(1)⊕Y₂⁺(1)⊕Y₃⁺(1)⊕Y₄⁺(1)|Y₁⁻(1)⊕Y₂⁻(1)⊕Y₃⁻(1)⊕Y₄⁻(1)|Y₁⁻(1)⊕Y₂⁻(1)⊕Y₃⁻(1)⊕Y₄⁻(1)|Y₁⁺(1)⊕Y₂⁺(1)⊕Y₃⁺(1)⊕Y₄⁺(1)|Y₁⁺(1)⊕Y₁⁻(1)⊕Y₄⁺(1)⊕Y₄⁻(1)|Y₂⁺(1)⊕Y₂⁻(1)⊕Y₃⁺(1)⊕Y₃⁻(1)|Y₁⁺(1)⊕Y₁⁻(1)⊕Y₂⁺(1)⊕Y₂⁻(1)|Y₃⁺(1)⊕Y₃⁻(1)⊕Y₄⁺(1)⊕Y₄⁻(1)|Y₃⁺(1)⊕Y₃⁻(1)⊕Y₄⁺(1)⊕Y₄⁻(1)|Y₁⁺(1)⊕Y₁⁻(1)⊕Y₂⁺(1)⊕Y₂⁻(1)|2Yˢ₅(2)|2Yˢ₆(2)|2Yˢ₆(2)|2Yˢ₅(2)|Yˢ₅(2)⊕Yˢ₆(2)|Yˢ₅(2)⊕Yˢ₆(2)|Yˢ₅(2)⊕Yˢ₆(2)|Yˢ₅(2)⊕Yˢ₆(2)|Yˢ₅(2)⊕Yˢ₆(2)|Yˢ₅(2)⊕Yˢ₆(2)
Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Z₁(2)|2Z₂(2)|2Z₁(2)|2Z₂(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)|Zˢ₃(2)⊕Zˢ₄(2)
A:(u,0,1/2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)|Aˢ₂(1)⊕Aˢ₃(1)⊕Aˢ₄(1)⊕Aˢ₅(1)
B:(0,v,1/2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)|Bˢ₂(1)⊕Bˢ₃(1)⊕Bˢ₄(1)⊕Bˢ₅(1)
C:(u,1/2,0)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|C₁(1)⊕C₂(1)⊕C₃(1)⊕C₄(1)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)
